False Positive Rate,True Positive Rate
0.01630837657524092,0.8284831315992789
0.01630837657524092,0.8338913211434458
0.01704966641957005,0.8338913211434458
0.01704966641957005,0.8344063868143188
0.017790956263899184,0.8344063868143188
0.017790956263899184,0.8359515838269379
0.018532246108228317,0.8359515838269379
0.018532246108228317,0.8382693793458666
0.02001482579688658,0.8382693793458666
0.02001482579688658,0.8395570435230492
0.020756115641215715,0.8395570435230492
0.020756115641215715,0.8452227659026526
0.021497405485544848,0.8452227659026526
0.021497405485544848,0.8465104300798352
0.02223869532987398,0.8465104300798352
0.02223869532987398,0.8534638166366212
0.022979985174203115,0.8534638166366212
0.022979985174203115,0.8542364151429307
0.023721275018532245,0.8542364151429307
0.023721275018532245,0.857326809168169
0.02446256486286138,0.857326809168169
0.02446256486286138,0.8583569405099151
0.025203854707190512,0.8583569405099151
0.025203854707190512,0.8591295390162246
0.026686434395848776,0.8591295390162246
0.026686434395848776,0.864795261395828
0.02742772424017791,0.864795261395828
0.02742772424017791,0.8678856554210662
0.028169014084507043,0.8678856554210662
0.028169014084507043,0.8689157867628122
0.028910303928836176,0.8689157867628122
0.028910303928836176,0.8694308524336853
0.028910303928836176,0.8714911151171775
0.029651593773165306,0.8714911151171775
0.029651593773165306,0.8740664434715426
0.03039288361749444,0.8740664434715426
0.03039288361749444,0.8753541076487252
0.03039288361749444,0.8758691733195982
0.03039288361749444,0.8771568374967809
0.031134173461823574,0.8771568374967809
0.031134173461823574,0.8781869688385269
0.03187546330615271,0.8781869688385269
0.03187546330615271,0.879217100180273
0.03261675315048184,0.879217100180273
0.03261675315048184,0.8794746330157095
0.0340993328391401,0.8794746330157095
0.0340993328391401,0.879732165851146
0.034840622683469234,0.879732165851146
0.034840622683469234,0.8805047643574556
0.03558191252779837,0.8805047643574556
0.03558191252779837,0.8815348956992016
0.0363232023721275,0.8815348956992016
0.0363232023721275,0.8817924285346381
0.037064492216456635,0.8817924285346381
0.037064492216456635,0.8874581509142415
0.03780578206078577,0.8874581509142415
0.03780578206078577,0.8890033479268606
0.039288361749444035,0.8890033479268606
0.039288361749444035,0.8923512747875354
0.04002965159377316,0.8923512747875354
0.04002965159377316,0.8938964718001545
0.040770941438102296,0.8938964718001545
0.040770941438102296,0.8944115374710275
0.04151223128243143,0.8944115374710275
0.04151223128243143,0.894669070306464
0.04225352112676056,0.894669070306464
0.04225352112676056,0.8975019314962658
0.042994810971089696,0.8975019314962658
0.042994810971089696,0.8982745300025753
0.04373610081541883,0.8982745300025753
0.04373610081541883,0.8990471285088849
0.04447739065974796,0.8990471285088849
0.04447739065974796,0.8995621941797579
0.0452186805040771,0.8995621941797579
0.0452186805040771,0.9003347926860674
0.04595997034840623,0.9003347926860674
0.04595997034840623,0.900592325521504
0.04670126019273536,0.900592325521504
0.04670126019273536,0.9036827195467422
0.04744255003706449,0.9036827195467422
0.04744255003706449,0.9054854493947978
0.04892512972572276,0.9054854493947978
0.04892512972572276,0.9085758434200361
0.04892512972572276,0.9090909090909091
0.04892512972572276,0.9124388359515838
0.050407709414381024,0.9124388359515838
0.050407709414381024,0.9139840329642029
0.05114899925871016,0.9139840329642029
0.05114899925871016,0.9147566314705124
0.05189028910303929,0.9147566314705124
0.05189028910303929,0.9157867628122586
0.05263157894736842,0.9157867628122586
0.05263157894736842,0.9173319598248777
0.05337286879169755,0.9173319598248777
0.05337286879169755,0.9175894926603142
0.054114158636026685,0.9175894926603142
0.054114158636026685,0.9178470254957507
0.05485544848035582,0.9178470254957507
0.05485544848035582,0.9188771568374968
0.05559673832468495,0.9188771568374968
0.05559673832468495,0.9196497553438063
0.056338028169014086,0.9196497553438063
0.056338028169014086,0.9242853463816637
0.05707931801334322,0.9242853463816637
0.05707931801334322,0.9253154777234097
0.05782060785767235,0.9253154777234097
0.05782060785767235,0.9258305433942827
0.05856189770200148,0.9258305433942827
0.05856189770200148,0.927890806077775
0.05930318754633061,0.927890806077775
0.05930318754633061,0.9299510687612671
0.060044477390659746,0.9299510687612671
0.060044477390659746,0.9317537986093227
0.06078576723498888,0.9317537986093227
0.06078576723498888,0.9338140612928149
0.061527057079318014,0.9338140612928149
0.061527057079318014,0.9345866597991244
0.06523350630096368,0.9345866597991244
0.06523350630096368,0.9356167911408705
0.06597479614529281,0.9356167911408705
